売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-09-07,札幌,伊藤,30,1004202,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,57,48450,7980,850
2025-09-07,札幌,鈴木,30,1004229,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,7,9100,1547,1300
2025-09-07,札幌,伊藤,30,1004265,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,5,6500,1100,1300
2025-09-07,札幌,伊藤,30,1004274,805089,SP目玉焼,フライパン,SP目玉焼,,1022,首藤商事,7,7560,1512,1080
2025-09-07,札幌,中村,30,1004280,9205013,湯豆腐用浅型26cm,鍋,湯豆腐用浅型,26cm,1022,首藤商事,4,6600,1000,1650
2025-09-07,札幌,伊藤,30,1004325,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1193,相馬事務所,5,3675,665,735
2025-09-07,札幌,伊藤,30,1004355,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,23,8970,1150,390
2025-09-07,札幌,鈴木,30,1004361,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1212,杉野興業,6,3300,600,550
2025-09-07,札幌,加藤,30,1004376,1905149,フライパン24cm,フライパン,フライパン,24cm,1212,杉野興業,2,3640,670,1820
2025-09-12,札幌,高橋,30,1004430,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,23,11040,2070,480
2025-09-14,札幌,中村,30,1004505,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,6,3120,600,520
2025-09-14,札幌,鈴木,30,1004511,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1017,沢田工業,5,4500,1000,900
2025-09-14,札幌,小林,30,1004523,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,8,15568,2896,1946
2025-09-14,札幌,中村,30,1004553,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1022,首藤商事,4,10240,1840,2560
2025-09-14,札幌,伊藤,30,1004562,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1024,蒼井食堂,5,4350,800,870
2025-09-14,札幌,鈴木,30,1004571,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,13,6240,1170,480
2025-09-14,札幌,佐藤,30,1004586,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,6,5400,1200,900
2025-09-14,札幌,高橋,30,1004592,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1153,米谷サービス,5,12800,2300,2560
2025-09-14,札幌,山本,30,1004598,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1153,米谷サービス,4,9920,1280,2480
2025-09-15,札幌,高橋,30,1004652,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,5,3710,560,742
2025-09-16,札幌,佐藤,30,1004664,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,5,5500,2000,1100
2025-09-16,札幌,山本,30,1004670,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,2,2200,800,1100
2025-09-16,札幌,伊藤,30,1004676,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1193,相馬事務所,23,10580,1610,460
2025-09-17,札幌,加藤,30,1004700,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,5,9730,1810,1946
2025-09-21,札幌,高橋,30,1004757,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,60,21300,3600,355
2025-09-21,札幌,佐藤,30,1004769,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,7,9730,2030,1390
2025-09-21,札幌,小林,30,1004772,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,5,3355,555,671
2025-09-21,札幌,鈴木,30,1004790,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,4,5200,884,1300
2025-09-21,札幌,山本,30,1004826,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1022,首藤商事,6,3300,600,550
2025-09-21,札幌,佐藤,30,1004829,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1022,首藤商事,6,2160,390,360
2025-09-21,札幌,高橋,30,1004871,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1193,相馬事務所,5,6500,1100,1300
2025-09-21,札幌,佐藤,30,1004880,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1208,藤井興業,5,10750,1750,2150
2025-09-21,札幌,高橋,30,1004886,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1212,杉野興業,6,4410,798,735
