売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-08-01,京都,鈴木,30,1002798,2805014,N玉子焼中,フライパン,N玉子焼中,,1407,田上企画,4,2844,424,711
2025-08-03,京都,鈴木,30,1002807,16805010,玉子焼,フライパン,玉子焼,,1022,首藤商事,22,11000,1760,500
2025-08-06,京都,伊藤,30,1002846,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1205,川島食堂,3,2640,540,880
2025-08-07,京都,高橋,30,1002879,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,6,5994,954,999
2025-08-07,京都,佐藤,30,1002885,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,31,11129,1860,359
2025-08-07,京都,渡辺,30,1002918,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1017,沢田工業,4,3480,640,870
2025-08-07,京都,鈴木,30,1002927,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,4,5200,880,1300
2025-08-07,京都,渡辺,30,1002936,805089,SP目玉焼,フライパン,SP目玉焼,,1022,首藤商事,6,6480,1296,1080
2025-08-07,京都,佐藤,30,1002939,16805015,深型フライパン24cm,フライパン,深型フライパン,24cm,1022,首藤商事,22,12100,1760,550
2025-08-07,京都,中村,30,1002945,9205013,湯豆腐用浅型26cm,鍋,湯豆腐用浅型,26cm,1022,首藤商事,3,4950,750,1650
2025-08-07,京都,渡辺,30,1002948,3005011,Nオコノミヤキプレート,プレート,Nオコノミヤキプレート,,1022,首藤商事,4,3000,600,750
2025-08-07,京都,田中,30,1002969,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1153,米谷サービス,5,1800,325,360
2025-08-07,京都,小林,30,1002984,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1193,相馬事務所,4,2940,532,735
2025-08-07,京都,鈴木,30,1002996,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1193,相馬事務所,20,9100,1300,455
2025-08-07,京都,伊藤,30,1002999,1905149,フライパン24cm,フライパン,フライパン,24cm,1208,藤井興業,3,5460,1005,1820
2025-08-07,京都,田中,30,1003008,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1208,藤井興業,4,5600,848,1400
2025-08-07,京都,伊藤,30,1003029,805089,SP目玉焼,フライパン,SP目玉焼,,1212,杉野興業,5,5400,1080,1080
2025-08-09,京都,鈴木,30,1003059,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,4,10080,2688,2520
2025-08-13,京都,佐藤,30,1003098,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1154,加納企画,3,4050,810,1350
2025-08-14,京都,渡辺,30,1003122,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,11,7964,1342,724
2025-08-14,京都,小林,30,1003128,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,26,9230,1560,355
2025-08-14,京都,佐藤,30,1003131,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,56,19880,3360,355
2025-08-14,京都,山本,30,1003140,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,11,5038,836,458
2025-08-14,京都,佐藤,30,1003155,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,4,4200,712,1050
2025-08-14,京都,山本,30,1003158,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,16,5744,960,359
2025-08-14,京都,渡辺,30,1003176,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1017,沢田工業,5,3675,665,735
2025-08-14,京都,鈴木,30,1003179,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,5,1600,295,320
2025-08-14,京都,佐藤,30,1003194,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1017,沢田工業,7,12250,2044,1750
2025-08-14,京都,鈴木,30,1003218,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1022,首藤商事,3,7680,1380,2560
2025-08-14,京都,中村,30,1003254,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,5,4500,1000,900
2025-08-14,京都,佐藤,30,1003275,15305001,鉄玉子,その他,鉄玉子,,1193,相馬事務所,4,1760,380,440
2025-08-14,京都,佐藤,30,1003290,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1210,池本工業,3,6450,1050,2150
2025-08-16,京都,高橋,30,1003329,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,4,4400,1600,1100
2025-08-16,京都,伊藤,30,1003338,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1193,相馬事務所,22,10120,1540,460
2025-08-17,京都,佐藤,30,1003374,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,5,2200,475,440
2025-08-18,京都,鈴木,30,1003392,16805009,いため鍋28cm,鍋,いため鍋,28cm,1153,米谷サービス,22,14190,2090,645
2025-08-18,京都,山本,30,1003401,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1212,杉野興業,22,10120,1540,460
2025-08-21,京都,佐藤,30,1003410,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,8,7992,1272,999
2025-08-21,京都,田中,30,1003440,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,3,3900,663,1300
2025-08-21,京都,鈴木,30,1003443,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,38,11932,2014,314
2025-08-21,京都,山本,30,1003455,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,6,3480,300,580
2025-08-21,京都,鈴木,30,1003458,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,5,2600,500,520
2025-08-21,京都,佐藤,30,1003476,805091,返軽フライパン26cm,フライパン,返軽フライパン,26cm,1019,小杉本舗,7,14364,2394,2052
2025-08-21,京都,渡辺,30,1003479,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1022,首藤商事,5,2750,500,550
2025-08-21,京都,鈴木,30,1003488,805096,SP玉子焼中,フライパン,SP玉子焼中,,1022,首藤商事,4,4600,928,1150
2025-08-21,京都,山本,30,1003521,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,4,2940,532,735
2025-08-22,京都,田中,30,1003551,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,1,1050,178,1050
2025-08-22,京都,佐藤,30,1003557,2805014,N玉子焼中,フライパン,N玉子焼中,,1105,白鳥食堂,7,4977,742,711
2025-08-22,京都,小林,30,1003563,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,5,4500,525,900
