売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-12-01,大阪,高橋,31,1007613,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,4,7000,1168,1750
2025-12-01,大阪,高橋,31,1007628,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,5,2200,475,440
2025-12-01,大阪,佐藤,31,1007634,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1210,池本工業,4,7880,1480,1970
2025-12-01,大阪,中村,31,1007643,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1208,藤井興業,4,5200,880,1300
2025-12-01,大阪,鈴木,31,1007649,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1193,相馬事務所,4,3480,640,870
2025-12-01,大阪,田中,31,1007667,2305632,Pプラチナフライパン24cm,フライパン,Pプラチナフライパン,24cm,1154,加納企画,4,5400,1120,1350
2025-12-01,大阪,田中,31,1007670,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1153,米谷サービス,3,7440,960,2480
2025-12-01,大阪,佐藤,31,1007673,1905150,フライパン26cm,フライパン,フライパン,26cm,1193,相馬事務所,3,5838,1086,1946
2025-12-01,大阪,高橋,31,1007676,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,4,3600,800,900
2025-12-01,大阪,渡辺,31,1007688,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,5,9730,1810,1946
2025-12-01,大阪,渡辺,31,1007697,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,22,10120,1540,460
2025-12-01,大阪,伊藤,31,1007706,15305001,鉄玉子,その他,鉄玉子,,1024,蒼井食堂,5,2200,475,440
2025-12-01,大阪,渡辺,31,1007715,16805009,いため鍋28cm,鍋,いため鍋,28cm,1024,蒼井食堂,22,14190,2090,645
2025-12-01,大阪,鈴木,31,1007739,1905158,フライパン28cm,フライパン,フライパン,28cm,1022,首藤商事,4,6500,1180,1625
2025-12-01,大阪,渡辺,31,1007751,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1022,首藤商事,3,4125,750,1375
2025-12-01,大阪,田中,31,1007757,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1024,蒼井食堂,4,7880,1480,1970
2025-12-01,大阪,中村,31,1007760,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,19,8702,1444,458
2025-12-01,大阪,佐藤,31,1007763,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,5,8125,1475,1625
2025-12-01,大阪,田中,31,1007775,2305060,Pカセットコンロ用オイルプレート,プレート,Pカセットコンロ用オイルプレート,,1017,沢田工業,5,3900,420,780
2025-12-01,大阪,鈴木,31,1007787,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1017,沢田工業,4,3480,640,870
2025-12-01,大阪,山本,31,1007799,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,5,6975,1475,1395
2025-12-01,大阪,田中,31,1007802,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,10,5290,790,529
2025-12-01,大阪,田中,31,1007820,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,3,4170,870,1390
2025-12-01,大阪,田中,31,1007838,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,8,7992,1272,999
2025-12-03,大阪,高橋,31,1007868,16805010,玉子焼,フライパン,玉子焼,,1022,首藤商事,22,11000,1760,500
2025-12-06,大阪,中村,31,1007886,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1154,加納企画,5,3325,725,665
2025-12-06,大阪,佐藤,31,1007892,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,37,16280,3515,440
2025-12-07,大阪,山本,31,1007895,805089,SP目玉焼,フライパン,SP目玉焼,,1212,杉野興業,5,5400,1080,1080
2025-12-07,大阪,高橋,31,1007898,1905149,フライパン24cm,フライパン,フライパン,24cm,1212,杉野興業,5,9100,1675,1820
2025-12-07,大阪,伊藤,31,1007907,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1212,杉野興業,5,2750,500,550
2025-12-07,大阪,伊藤,31,1007916,1905149,フライパン24cm,フライパン,フライパン,24cm,1208,藤井興業,3,5460,1005,1820
2025-12-07,大阪,山本,31,1007943,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1193,相馬事務所,4,2940,532,735
2025-12-07,大阪,鈴木,31,1007952,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1193,相馬事務所,4,3480,640,870
2025-12-07,大阪,渡辺,31,1007955,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1153,米谷サービス,3,2610,480,870
2025-12-07,大阪,小林,31,1007970,805089,SP目玉焼,フライパン,SP目玉焼,,1024,蒼井食堂,7,7560,1512,1080
2025-12-07,大阪,中村,31,1007976,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,4,6320,1136,1580
2025-12-07,大阪,鈴木,31,1008015,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1017,沢田工業,4,1440,260,360
2025-12-07,大阪,渡辺,31,1008024,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,4,5200,880,1300
2025-12-07,大阪,鈴木,31,1008027,1905149,フライパン24cm,フライパン,フライパン,24cm,1017,沢田工業,4,7280,1340,1820
2025-12-07,大阪,高橋,31,1008030,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,4,7784,1448,1946
2025-12-07,大阪,高橋,31,1008066,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,6,8340,1740,1390
2025-12-07,大阪,佐藤,31,1008078,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,6,5994,954,999
2025-12-07,大阪,鈴木,31,1008081,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,10,8840,1490,884
2025-12-08,大阪,渡辺,31,1008087,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1105,白鳥食堂,7,5194,784,742
2025-12-09,大阪,鈴木,31,1008093,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1154,加納企画,4,9900,2200,2475
2025-12-09,大阪,伊藤,31,1008108,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1153,米谷サービス,3,6450,1050,2150
2025-12-09,大阪,中村,31,1008111,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1153,米谷サービス,5,9850,1850,1970
2025-12-12,大阪,渡辺,31,1008135,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1019,小杉本舗,6,10368,1728,1728
2025-12-13,大阪,鈴木,31,1008147,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,4,7440,1500,1860
2025-12-14,大阪,佐藤,31,1008168,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1210,池本工業,4,9400,1480,2350
2025-12-14,大阪,渡辺,31,1008174,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1193,相馬事務所,4,2200,400,550
2025-12-14,大阪,山本,31,1008183,1905158,フライパン28cm,フライパン,フライパン,28cm,1153,米谷サービス,6,9750,1770,1625
2025-12-14,大阪,高橋,31,1008201,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1153,米谷サービス,5,4350,800,870
2025-12-14,大阪,伊藤,31,1008219,1905149,フライパン24cm,フライパン,フライパン,24cm,1153,米谷サービス,3,5460,1005,1820
2025-12-14,大阪,田中,31,1008225,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,3,5460,1005,1820
2025-12-14,大阪,山本,31,1008234,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1017,沢田工業,4,9920,1280,2480
2025-12-14,大阪,伊藤,31,1008237,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1024,蒼井食堂,4,5500,1000,1375
2025-12-14,大阪,佐藤,31,1008240,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1022,首藤商事,3,1995,390,665
2025-12-14,大阪,佐藤,31,1008261,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1017,沢田工業,7,9800,1484,1400
2025-12-14,大阪,伊藤,31,1008279,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,7,13622,2534,1946
2025-12-14,大阪,鈴木,31,1008282,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1017,沢田工業,5,3325,650,665
2025-12-14,大阪,鈴木,31,1008285,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1017,沢田工業,5,3675,665,735
2025-12-14,大阪,鈴木,31,1008291,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,11,7964,1342,724
2025-12-14,大阪,田中,31,1008306,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,6,4026,666,671
2025-12-14,大阪,高橋,31,1008315,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,3,1587,237,529
2025-12-14,大阪,鈴木,31,1008318,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,50,42500,7000,850
2025-12-16,大阪,高橋,31,1008372,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1153,米谷サービス,4,7880,1480,1970
2025-12-16,大阪,鈴木,31,1008378,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,4,4400,1600,1100
2025-12-17,大阪,佐藤,31,1008405,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1024,蒼井食堂,5,6500,1100,1300
2025-12-17,大阪,鈴木,31,1008408,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,4,6320,1136,1580
2025-12-17,大阪,佐藤,31,1008417,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1024,蒼井食堂,6,3990,780,665
2025-12-17,大阪,中村,31,1008420,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1024,蒼井食堂,8,2880,520,360
2025-12-18,大阪,山本,31,1008423,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1212,杉野興業,22,10010,550,455
2025-12-18,大阪,佐藤,31,1008435,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,22,10120,1540,460
2025-12-20,大阪,中村,31,1008441,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,4,6480,1332,1620
2025-12-21,大阪,高橋,31,1008444,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1212,杉野興業,5,3675,665,735
2025-12-21,大阪,田中,31,1008450,16805010,玉子焼,フライパン,玉子焼,,1212,杉野興業,22,11000,1760,500
2025-12-21,大阪,高橋,31,1008453,605001,SSテンプラバットM,その他,SSテンプラバットM,,1210,池本工業,3,2340,1080,780
2025-12-21,大阪,高橋,31,1008456,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1208,藤井興業,4,8600,1400,2150
2025-12-21,大阪,伊藤,31,1008459,2305219,P玉子焼き,フライパン,P玉子焼き,,1208,藤井興業,4,1280,236,320
2025-12-21,大阪,伊藤,31,1008462,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,4,2940,532,735
2025-12-21,大阪,高橋,31,1008486,805096,SP玉子焼中,フライパン,SP玉子焼中,,1022,首藤商事,4,4600,928,1150
2025-12-21,大阪,鈴木,31,1008492,15305001,鉄玉子,その他,鉄玉子,,1019,小杉本舗,12,4980,840,415
2025-12-21,大阪,渡辺,31,1008513,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,3,2610,480,870
2025-12-21,大阪,高橋,31,1008516,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1022,首藤商事,4,2660,520,665
2025-12-21,大阪,高橋,31,1008549,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,13,9412,1586,724
2025-12-21,大阪,高橋,31,1008555,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,3,3900,663,1300
2025-12-21,大阪,鈴木,31,1008558,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,19,15200,2660,800
2025-12-21,大阪,山本,31,1008561,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,16,5744,960,359
2025-12-21,大阪,佐藤,31,1008570,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,4,2684,444,671
2025-12-22,大阪,佐藤,31,1008582,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1329,野口学園,12,9180,1380,765
2025-12-22,大阪,鈴木,31,1008591,2805014,N玉子焼中,フライパン,N玉子焼中,,1407,田上企画,6,4266,636,711
2025-12-22,大阪,高橋,31,1008594,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1175,小宮サービス,22,19800,2310,900
2025-12-22,大阪,小林,31,1008615,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,1,1050,178,1050
2025-12-24,大阪,渡辺,31,1008633,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1022,首藤商事,3,3900,660,1300
2025-12-25,大阪,伊藤,31,1008639,16805009,いため鍋28cm,鍋,いため鍋,28cm,1022,首藤商事,22,14190,1430,645
2025-12-26,大阪,佐藤,31,1008645,16805009,いため鍋28cm,鍋,いため鍋,28cm,1193,相馬事務所,22,14190,1430,645
