売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-12-01,札幌,田中,31,1007610,1905150,フライパン26cm,フライパン,フライパン,26cm,1212,杉野興業,7,13622,2534,1946
2025-12-01,札幌,伊藤,31,1007625,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1193,相馬事務所,3,7050,1110,2350
2025-12-01,札幌,佐藤,31,1007691,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,4,9920,1280,2480
2025-12-01,札幌,田中,31,1007718,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1024,蒼井食堂,22,10010,1430,455
2025-12-01,札幌,高橋,31,1007778,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1017,沢田工業,3,1995,390,665
2025-12-01,札幌,田中,31,1007781,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,5,7900,1420,1580
2025-12-01,札幌,中村,31,1007784,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,22,12760,1980,580
2025-12-01,札幌,高橋,31,1007808,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,10,2820,480,282
2025-12-03,札幌,鈴木,31,1007862,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1022,首藤商事,4,9400,1480,2350
2025-12-06,札幌,伊藤,31,1007880,2305632,Pプラチナフライパン24cm,フライパン,Pプラチナフライパン,24cm,1154,加納企画,4,5400,1120,1350
2025-12-06,札幌,渡辺,31,1007883,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1154,加納企画,4,2880,640,720
2025-12-07,札幌,田中,31,1007901,1905149,フライパン24cm,フライパン,フライパン,24cm,1212,杉野興業,1,1820,335,1820
2025-12-07,札幌,鈴木,31,1007919,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,3,5838,1086,1946
2025-12-07,札幌,田中,31,1007946,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1182,薬師丸本舗,3,3450,1470,1150
2025-12-07,札幌,鈴木,31,1007967,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1024,蒼井食堂,5,7980,1545,1596
2025-12-07,札幌,鈴木,31,1007979,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,4,3480,640,870
2025-12-09,札幌,田中,31,1008120,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,4,6480,1728,1620
2025-12-09,札幌,伊藤,31,1008123,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1022,首藤商事,3,7440,960,2480
2025-12-13,札幌,山本,31,1008138,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1332,江崎クリニック,12,5760,600,480
2025-12-14,札幌,渡辺,31,1008156,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,5,4350,800,870
2025-12-14,札幌,鈴木,31,1008180,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1153,米谷サービス,3,7440,960,2480
2025-12-14,札幌,佐藤,31,1008186,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1193,相馬事務所,4,8600,1400,2150
2025-12-14,札幌,伊藤,31,1008192,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1193,相馬事務所,4,6320,1136,1580
2025-12-14,札幌,田中,31,1008222,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1022,首藤商事,3,7680,1380,2560
2025-12-14,札幌,高橋,31,1008264,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,6,9480,1704,1580
2025-12-14,札幌,伊藤,31,1008276,805096,SP玉子焼中,フライパン,SP玉子焼中,,1017,沢田工業,6,6900,1392,1150
2025-12-14,札幌,田中,31,1008321,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,26,9230,1560,355
2025-12-14,札幌,田中,31,1008330,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1002,水野商事,3,1869,309,623
2025-12-16,札幌,高橋,31,1008354,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,22,8580,1100,390
2025-12-17,札幌,田中,31,1008390,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1208,藤井興業,5,11750,1850,2350
2025-12-21,札幌,鈴木,31,1008480,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1024,蒼井食堂,6,5220,960,870
2025-12-21,札幌,田中,31,1008501,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,6,9480,1704,1580
2025-12-21,札幌,渡辺,31,1008528,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,5,8125,1475,1625
2025-12-22,札幌,山本,31,1008600,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1175,小宮サービス,22,16324,2464,742
2025-12-24,札幌,鈴木,31,1008621,805089,SP目玉焼,フライパン,SP目玉焼,,1193,相馬事務所,4,4320,864,1080
2025-12-24,札幌,鈴木,31,1008627,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,5,9730,1810,1946
2025-12-25,札幌,佐藤,31,1008636,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,22,10120,1540,460
2025-12-28,札幌,高橋,31,1008711,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,4,3480,640,870
2025-12-28,札幌,田中,31,1008714,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1208,藤井興業,3,2205,399,735
2025-12-28,札幌,高橋,31,1008750,805096,SP玉子焼中,フライパン,SP玉子焼中,,1153,米谷サービス,5,5750,1160,1150
2025-12-28,札幌,佐藤,31,1008843,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,3,3540,603,1180
2025-12-28,札幌,佐藤,31,1008855,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,7,6993,1113,999
